race_id,horse_number,horse_name,horse_id,venue,surface,distance,direction,weather,track_condition,field_size,race_round,race_date,bracket_number,sex,age,jockey_weight,jockey_name,trainer_name,weight,weight_change,speed_max,speed_avg,speed_distance,speed_course,speed_recent_1,speed_recent_2,speed_recent_3,prev1_finish,prev1_last_3f,prev1_weight,prev1_weight_change,prev1_distance,prev1_surface,prev1_track_cond,prev1_time_sec,prev1_pass_first,prev1_pass_last,prev1_field_size,prev1_finish_diff,prev2_finish,prev2_last_3f,prev2_weight,prev2_weight_change,prev2_distance,prev2_surface,prev2_track_cond,prev2_time_sec,prev2_pass_first,prev2_pass_last,prev2_field_size,prev2_finish_diff,prev3_finish,prev3_last_3f,prev3_weight,prev3_weight_change,prev3_distance,prev3_surface,prev3_track_cond,prev3_time_sec,prev3_pass_first,prev3_pass_last,prev3_field_size,prev3_finish_diff,prev4_finish,prev4_last_3f,prev4_weight,prev4_weight_change,prev4_distance,prev4_time_sec,prev4_pass_first,prev4_pass_last,prev4_field_size,prev4_finish_diff,prev4_surface,prev4_track_cond,prev5_finish,prev5_last_3f,prev5_weight,prev5_weight_change,prev5_distance,prev5_time_sec,prev5_pass_first,prev5_pass_last,prev5_field_size,prev5_finish_diff,prev5_surface,prev5_track_cond,avg_finish_5,min_finish_5,win_count_5,top3_count_5,avg_last_3f_5,min_last_3f_5,std_last_3f_5,avg_time_sec_5,days_since_last,avg_interval,position_trend,last_3f_trend,training_count,best_training_rank,training_time_4f,training_impression_score,oikiri_evaluation,oikiri_lap_best,oikiri_lap_count,career_runs,career_win_rate,career_top3_rate,same_surface_runs,same_surface_win_rate,same_dist_runs,same_dist_win_rate,same_venue_runs,same_venue_win_rate,career_avg_finish,career_avg_last_3f,sire,dam_sire,paddock_rank,paddock_score,barometer_total,barometer_start,barometer_chase,barometer_closing,finish_position
202606020611,16,サウンドムーブ,2023101449,中山,芝,1800,右,晴,良,16,11,2026-03-15,8,牡,3,57.0,団野,斉藤崇,454,-2,94,88,94,0,91,94,79,4,34.4,454,-2,1800,芝,良,106.2,11,13,16,0.0,2,34.3,456,-2,1600,芝,良,93.5,9,9,16,0.0,1,35.4,458,0,1800,芝,良,106.4,3,2,13,0.0,4,34.6,458,0,1800,107.8,6,5,9,0.0,芝,良,0,0.0,0,0,0,0.0,0,0,0,0.0,,,2.75,1,1,2,34.675,34.3,0.4322904116447647,103.475,62,42.333333333333336,-0.1,0.17000000000000098,0,0,0.0,0,0,0.0,0,4,0.25,0.5,4,0.25,4,0.25,0,0.0,2.75,34.675,,,0,0.0,0.0,0.0,0.0,0.0,4
202606020612,1,ハヌル,2021103343,中山,ダート,1200,右,晴,良,16,12,2026-03-15,1,牝,5,56.0,嶋田,岩戸,486,-6,90,73,90,84,65,77,55,11,38.3,486,-6,1200,ダ,良,73.1,3,3,16,0.0,9,38.8,492,20,1200,ダ,良,73.6,2,2,16,0.0,8,36.5,472,-2,1200,ダ,良,72.4,9,9,14,0.0,16,39.6,474,2,1200,73.6,6,7,16,0.0,ダ,重,3,37.4,472,0,1200,72.4,4,4,15,0.0,ダ,良,9.4,3,0,1,38.12,36.5,1.0796295661012625,73.02000000000001,64,49.25,-0.9,-0.09999999999999928,2,7,0.0,2,4,0.0,0,23,0.043478260869565216,0.2608695652173913,20,0.05,23,0.043478260869565216,0,0.0,8.217391304347826,37.7695652173913,,,0,1.0,0.0,0.0,0.0,0.0,11
202606020612,2,チェルシー,2021106724,中山,ダート,1200,右,晴,良,16,12,2026-03-15,1,牝,5,56.0,横山武,中舘,442,-2,88,71,92,92,72,78,65,10,37.2,442,-2,1200,ダ,良,72.8,11,9,16,0.0,13,37.6,444,0,1200,ダ,良,73.1,15,16,16,0.0,2,37.5,444,4,1200,ダ,良,72.3,3,2,16,0.0,10,37.6,440,2,1200,73.4,12,14,15,0.0,ダ,良,13,42.5,438,-4,1700,110.0,5,10,14,0.0,ダ,稍,9.6,2,0,1,38.480000000000004,37.2,2.015341162185697,80.32000000000001,57,63.25,0.3,1.0599999999999994,2,1,0.0,0,3,0.0,0,16,0.0625,0.3125,15,0.06666666666666667,15,0.06666666666666667,0,0.0,7.0,37.9,,,0,2.0,0.0,0.0,0.0,0.0,10
202606020612,3,シルフレイ,2022100620,中山,ダート,1200,右,晴,良,16,12,2026-03-15,2,牝,4,56.0,横山和,千葉,440,2,95,80,83,83,76,83,65,6,37.6,440,2,1200,ダ,良,72.5,5,3,16,0.0,3,37.8,438,-6,1200,ダ,良,72.8,4,2,16,0.0,5,37.1,444,8,1200,ダ,良,71.7,7,7,16,0.0,7,37.6,436,2,1400,86.2,4,5,16,0.0,ダ,稍,3,38.0,434,14,1200,71.6,4,4,16,0.0,ダ,重,4.8,3,0,2,37.62,37.1,0.29933259094191444,74.96000000000001,64,44.0,-0.2,0.060000000000000143,2,6,0.0,0,2,0.0,0,17,0.058823529411764705,0.5882352941176471,10,0.1,17,0.058823529411764705,0,0.0,3.6470588235294117,36.247058823529414,,,0,0.0,0.0,0.0,0.0,0.0,6
202606020612,4,ブエナディオサ,2019106938,中山,ダート,1200,右,晴,良,16,12,2026-03-15,2,牝,7,56.0,津村,奥平,470,-4,81,73,77,77,71,77,75,4,37.2,470,-4,1200,ダ,良,72.4,7,7,16,0.0,12,38.3,474,4,1200,ダ,稍,72.8,7,7,16,0.0,5,37.3,470,2,1200,ダ,良,72.3,6,6,16,0.0,9,37.1,468,0,1400,84.4,7,7,15,0.0,ダ,重,11,33.9,468,10,1400,81.4,11,11,17,0.0,芝,良,8.2,4,0,0,36.760000000000005,33.9,1.4934523762075578,76.66,70,37.0,1.1,-0.7800000000000005,2,1,0.0,2,3,0.0,0,52,0.1568627450980392,0.35294117647058826,42,0.19047619047619047,16,0.0625,0,0.0,5.8431372549019605,38.45294117647059,,,0,0.0,0.0,0.0,0.0,0.0,4
202606020612,5,シャンハイナイト,2022102347,中山,ダート,1200,右,晴,良,16,12,2026-03-15,3,牝,4,53.0,▲遠藤,村田,480,-4,78,74,0,80,64,78,74,3,38.1,480,-4,1200,ダ,良,72.2,1,1,16,0.0,9,40.9,484,-2,1800,ダ,良,117.2,1,1,11,0.0,8,38.0,486,-2,1400,ダ,重,84.2,1,1,15,0.0,6,39.5,488,6,1800,114.2,2,1,12,0.0,ダ,稍,9,38.7,482,22,1800,115.8,13,2,16,0.0,ダ,良,7.0,3,0,1,39.04,38.0,1.072567014223353,100.72,50,42.25,0.9,-0.019999999999999574,2,2,0.0,3,2,0.0,0,10,0.1,0.3,8,0.125,3,0.0,0,0.0,7.0,38.42,,,0,-1.0,0.0,0.0,0.0,0.0,3
202606020612,6,フォンメイリー,2019105287,中山,ダート,1200,右,晴,良,16,12,2026-03-15,3,牝,7,56.0,笹川翼,粕谷,488,-8,94,77,94,87,78,82,76,8,37.9,488,-8,1200,ダ,良,72.8,5,5,16,0.0,5,38.2,496,4,1200,ダ,稍,72.3,5,5,16,0.0,3,36.6,492,6,1200,ダ,良,72.8,7,7,16,0.0,5,36.6,486,-2,1150,69.2,6,6,16,0.0,ダ,良,5,37.7,488,-6,1150,69.7,6,6,16,0.0,ダ,良,5.2,3,0,1,37.4,36.6,0.6723094525588645,71.36,70,29.75,-0.6,-0.1999999999999993,2,5,0.0,3,4,0.0,0,35,0.029411764705882353,0.11764705882352941,33,0.030303030303030304,14,0.0,0,0.0,6.617647058823529,38.838235294117645,,,0,0.0,0.0,0.0,0.0,0.0,8
202606020612,7,ルージュベルベット,2021105749,中山,ダート,1200,右,晴,良,16,12,2026-03-15,4,牝,5,53.0,▲石田,浅利,444,0,80,70,80,80,80,73,71,9,36.5,444,0,1200,ダ,良,72.8,16,16,16,0.0,7,37.2,444,-2,1200,ダ,良,72.5,14,15,16,0.0,9,37.7,446,-6,1200,ダ,良,73.3,5,5,14,0.0,10,36.6,452,2,1400,86.3,11,11,15,0.0,ダ,良,5,37.5,450,1,1200,72.0,11,13,16,0.0,ダ,重,8.0,5,0,0,37.1,36.5,0.4774934554525334,75.38,57,44.0,-0.5,0.13999999999999985,2,4,0.0,2,4,0.0,0,20,0.15,0.5,19,0.15789473684210525,14,0.21428571428571427,0,0.0,4.4,38.435,,,0,0.0,0.0,0.0,0.0,0.0,9
202606020612,8,ウインアリス,2021106224,中山,ダート,1200,右,晴,良,16,12,2026-03-15,4,牝,5,56.0,木幡巧,柄崎,478,4,59,53,0,35,59,64,79,16,37.8,478,4,1200,ダ,良,73.9,13,13,16,0.0,10,38.2,474,4,1300,ダ,良,80.9,3,3,16,0.0,11,35.6,470,12,1200,芝,稍,71.4,15,14,16,0.0,15,36.6,458,-15,1600,96.3,9,8,16,0.0,芝,稍,1,39.7,473,-3,1400,90.5,1,1,7,0.0,ダ,良,10.6,1,1,1,37.58,35.6,1.4005713120009282,82.6,153,100.25,-2.5,0.220000000000001,2,1,0.0,0,4,0.0,0,16,0.1875,0.25,7,0.42857142857142855,7,0.42857142857142855,0,0.0,8.3125,37.6375,,,0,1.0,0.0,0.0,0.0,0.0,16
202606020612,9,ガラク,2022104093,中山,ダート,1200,右,晴,良,16,12,2026-03-15,5,牝,4,56.0,荻野極,伊坂,436,10,103,82,0,0,77,86,94,5,37.2,436,10,1200,ダ,良,72.4,7,9,16,0.0,7,39.0,426,-8,1800,ダ,稍,114.1,2,3,16,0.0,5,37.2,434,4,1600,ダ,良,98.2,1,1,16,0.0,2,34.1,430,0,1800,106.0,1,1,14,0.0,芝,良,3,33.9,430,-2,1800,107.4,1,1,11,0.0,芝,良,4.4,2,0,2,36.28,33.9,1.9752468200202227,99.62,84,47.5,-0.9,-1.1500000000000008,0,0,0.0,0,0,0.0,0,10,0.1,0.6,7,0.14285714285714285,2,0.0,0,0.0,4.0,36.87,,,0,0.0,0.0,0.0,0.0,0.0,5
202606020612,10,トキメキジニア,2022100323,中山,ダート,1200,右,晴,良,16,12,2026-03-15,5,牝,4,56.0,丸田,佐藤吉,464,2,77,61,76,76,76,77,55,7,36.9,464,2,1200,ダ,良,72.6,12,11,16,0.0,7,36.7,462,-2,1200,ダ,稍,72.4,16,15,16,0.0,12,37.0,464,6,1600,ダ,良,99.1,12,11,16,0.0,14,41.7,458,4,1700,109.8,6,10,15,0.0,ダ,良,13,38.8,454,-15,1200,74.3,10,10,15,0.0,ダ,良,10.6,7,0,0,38.22,36.7,1.896734035124588,85.64,70,49.25,1.9,0.8799999999999997,0,0,0.0,0,0,0.0,0,12,0.08333333333333333,0.16666666666666666,11,0.09090909090909091,8,0.125,0,0.0,7.833333333333333,38.525,,,0,0.0,0.0,0.0,0.0,0.0,7
202606020612,11,ヒットミー,2022104394,中山,ダート,1200,右,晴,良,16,12,2026-03-15,6,牝,4,54.0,△長浜,鹿戸,474,-6,69,67,64,64,64,69,63,2,36.9,474,-6,1200,ダ,良,72.1,7,8,16,0.0,14,39.2,480,4,1200,ダ,稍,73.3,5,5,16,0.0,12,37.8,476,-8,1600,ダ,良,99.9,7,6,16,0.0,10,42.6,484,4,1700,108.5,1,1,14,0.0,ダ,良,6,42.1,480,6,1800,117.7,1,2,6,0.0,ダ,良,8.8,2,0,1,39.72,36.9,2.2745549015137017,94.3,70,103.5,0.4,1.3800000000000003,0,0,0.0,0,0,0.0,0,6,0.16666666666666666,0.3333333333333333,6,0.16666666666666666,2,0.0,0,0.0,7.5,39.516666666666666,,,0,0.0,0.0,0.0,0.0,0.0,2
202606020612,12,イラーナ,2021107166,中山,ダート,1200,右,晴,良,16,12,2026-03-15,6,牝,5,56.0,岩田康,林,460,14,79,75,75,81,75,65,76,12,37.1,460,14,1200,ダ,良,73.2,13,14,16,0.0,10,37.0,446,-8,1200,ダ,良,73.4,9,9,16,0.0,13,39.5,454,6,1800,ダ,良,116.8,3,10,16,0.0,11,39.0,448,2,1600,98.4,4,6,16,0.0,ダ,良,3,38.8,446,12,1700,107.2,5,3,15,0.0,ダ,良,9.8,3,0,1,38.28,37.0,1.0303397497913,93.8,92,82.5,-1.7,0.5399999999999991,0,0,0.0,0,0,0.0,0,14,0.07142857142857142,0.42857142857142855,13,0.07692307692307693,5,0.0,0,0.0,6.285714285714286,38.19285714285714,,,0,0.0,0.0,0.0,0.0,0.0,12
202606020612,13,フェリスチカ,2022102602,中山,ダート,1200,右,晴,良,16,12,2026-03-15,7,牝,4,56.0,小林脩,伊藤伸,398,-13,63,44,63,0,0,38,51,15,37.5,398,-13,1200,ダ,良,73.6,13,14,16,0.0,-1,0.0,0,0,1400,ダ,不,0.0,0,0,0,0.0,1,41.0,411,-5,1500,ダ,不,97.8,1,1,11,0.0,1,39.3,416,2,1500,96.9,1,1,8,0.0,ダ,稍,3,40.2,414,8,1500,98.5,2,2,8,0.0,ダ,良,5.0,1,2,3,39.5,37.5,1.301921656629154,91.7,79,36.25,-3.6,0.6400000000000006,0,0,0.0,0,0,0.0,0,11,0.2,0.4,9,0.2222222222222222,6,0.0,0,0.0,7.1,38.75,,,0,0.0,0.0,0.0,0.0,0.0,15
